Time;Ecg 1;Ecg 2
'[15:51:26.248]';-0.125;0.03
'[15:51:26.252]';-0.065;0.055
'[15:51:26.256]';-0.15;0.105
'[15:51:26.260]';-0.335;0.165
'[15:51:26.264]';-0.59;0.245
'[15:51:26.268]';-1.04;0.145
'[15:51:26.272]';-1.515;-0.265
'[15:51:26.276]';-1.905;-0.875
'[15:51:26.280]';-2.21;-1.61
'[15:51:26.284]';-2.36;-2.525
'[15:51:26.288]';-2.335;-3.415
'[15:51:26.292]';-2.245;-4.08
'[15:51:26.296]';-2.25;-4.53
'[15:51:26.300]';-2.305;-4.84
'[15:51:26.304]';-2.345;-5.03
'[15:51:26.308]';-2.34;-5.09
'[15:51:26.312]';-2.32;-5.05
'[15:51:26.316]';-2.32;-4.91
'[15:51:26.320]';-2.29;-4.79
'[15:51:26.324]';-2.225;-4.665
'[15:51:26.328]';-2.195;-4.575
'[15:51:26.332]';-2.16;-4.51
'[15:51:26.336]';-1.995;-4.395
'[15:51:26.340]';-1.755;-4.155
'[15:51:26.344]';-1.535;-3.875
'[15:51:26.348]';-1.38;-3.57
'[15:51:26.352]';-1.255;-3.16
'[15:51:26.356]';-1.135;-2.72
'[15:51:26.360]';-0.96;-2.285
'[15:51:26.364]';-0.77;-1.8
'[15:51:26.368]';-0.585;-1.375
'[15:51:26.372]';-0.41;-1.04
'[15:51:26.376]';-0.25;-0.76
'[15:51:26.380]';-0.2;-0.51
'[15:51:26.384]';-0.16;-0.31
'[15:51:26.388]';-0.09;-0.145
'[15:51:26.392]';-0.075;0.065
'[15:51:26.396]';-0.055;0.265
'[15:51:26.400]';-0.04;0.39
'[15:51:26.404]';-0.015;0.505
'[15:51:26.408]';-0.005;0.57
'[15:51:26.412]';0.005;0.625
'[15:51:26.416]';0.02;0.64
'[15:51:26.420]';0.06;0.67
'[15:51:26.424]';0.075;0.69
'[15:51:26.428]';0.105;0.695
'[15:51:26.432]';0.085;0.72
'[15:51:26.436]';0.095;0.74
'[15:51:26.440]';0.105;0.765
'[15:51:26.444]';0.1;0.77
'[15:51:26.448]';0.125;0.785
'[15:51:26.452]';0.13;0.815
'[15:51:26.456]';0.145;0.82
'[15:51:26.460]';0.165;0.82
'[15:51:26.464]';0.155;0.83
'[15:51:26.468]';0.175;0.845
'[15:51:26.472]';0.18;0.87
'[15:51:26.476]';0.19;0.89
'[15:51:26.480]';0.2;0.895
'[15:51:26.484]';0.215;0.895
'[15:51:26.488]';0.23;0.905
'[15:51:26.492]';0.235;0.9
'[15:51:26.496]';0.25;0.92
'[15:51:26.500]';0.275;0.94
'[15:51:26.504]';0.27;0.95
'[15:51:26.508]';0.26;0.995
'[15:51:26.512]';0.3;1.035
'[15:51:26.516]';0.29;1.065
'[15:51:26.520]';0.295;1.065
'[15:51:26.524]';0.29;1.075
'[15:51:26.528]';0.3;1.105
'[15:51:26.532]';0.3;1.125
'[15:51:26.536]';0.315;1.15
'[15:51:26.540]';0.315;1.15
'[15:51:26.544]';0.32;1.195
'[15:51:26.548]';0.34;1.225
'[15:51:26.552]';0.35;1.245
'[15:51:26.556]';0.35;1.26
'[15:51:26.560]';0.335;1.27
'[15:51:26.564]';0.325;1.285
'[15:51:26.568]';0.315;1.32
'[15:51:26.572]';0.315;1.335
'[15:51:26.576]';0.29;1.36
'[15:51:26.580]';0.265;1.34
'[15:51:26.584]';0.245;1.35
'[15:51:26.588]';0.225;1.3
'[15:51:26.592]';0.215;1.31
'[15:51:26.596]';0.195;1.3
'[15:51:26.600]';0.16;1.28
'[15:51:26.604]';0.1;1.24
'[15:51:26.608]';0.04;1.21
'[15:51:26.612]';0.02;1.155
'[15:51:26.616]';-0.03;1.09
'[15:51:26.620]';-0.07;1.07
'[15:51:26.624]';-0.1;0.975
'[15:51:26.628]';-0.12;0.905
'[15:51:26.632]';-0.17;0.8
'[15:51:26.636]';-0.185;0.73
'[15:51:26.640]';-0.21;0.685
'[15:51:26.644]';-0.24;0.615
'[15:51:26.648]';-0.27;0.56
'[15:51:26.652]';-0.29;0.5
'[15:51:26.656]';-0.31;0.44
'[15:51:26.660]';-0.315;0.385
'[15:51:26.664]';-0.315;0.36
'[15:51:26.668]';-0.33;0.295
'[15:51:26.672]';-0.35;0.25
'[15:51:26.676]';-0.37;0.185
'[15:51:26.680]';-0.37;0.19
'[15:51:26.684]';-0.36;0.175
'[15:51:26.688]';-0.375;0.16
'[15:51:26.692]';-0.375;0.16
'[15:51:26.696]';-0.37;0.14
'[15:51:26.700]';-0.365;0.14
'[15:51:26.704]';-0.345;0.14
'[15:51:26.708]';-0.36;0.09
'[15:51:26.712]';-0.375;0.14
'[15:51:26.716]';-0.39;0.13
'[15:51:26.720]';-0.395;0.135
'[15:51:26.724]';-0.38;0.115
'[15:51:26.728]';-0.34;0.13
'[15:51:26.732]';-0.335;0.16
'[15:51:26.736]';-0.37;0.15
'[15:51:26.740]';-0.36;0.15
'[15:51:26.744]';-0.345;0.125
'[15:51:26.748]';-0.355;0.125
'[15:51:26.752]';-0.345;0.115
'[15:51:26.756]';-0.345;0.13
'[15:51:26.760]';-0.335;0.14
'[15:51:26.764]';-0.33;0.145
'[15:51:26.768]';-0.355;0.165
'[15:51:26.772]';-0.32;0.125
'[15:51:26.776]';-0.315;0.155
'[15:51:26.780]';-0.32;0.165
'[15:51:26.784]';-0.32;0.155
'[15:51:26.788]';-0.335;0.14
'[15:51:26.792]';-0.33;0.15
'[15:51:26.796]';-0.33;0.155
'[15:51:26.800]';-0.345;0.165
'[15:51:26.804]';-0.345;0.135
'[15:51:26.808]';-0.36;0.135
'[15:51:26.812]';-0.34;0.12
'[15:51:26.816]';-0.335;0.16
'[15:51:26.820]';-0.33;0.155
'[15:51:26.824]';-0.33;0.15
'[15:51:26.828]';-0.35;0.13
'[15:51:26.832]';-0.365;0.125
'[15:51:26.836]';-0.36;0.11
'[15:51:26.840]';-0.36;0.12
'[15:51:26.844]';-0.375;0.105
'[15:51:26.848]';-0.37;0.1
'[15:51:26.852]';-0.36;0.075
'[15:51:26.856]';-0.345;0.115
'[15:51:26.860]';-0.315;0.09
'[15:51:26.864]';-0.355;0.09
'[15:51:26.868]';-0.365;0.095
'[15:51:26.872]';-0.36;0.085
'[15:51:26.876]';-0.35;0.09
'[15:51:26.880]';-0.365;0.085
'[15:51:26.884]';-0.39;0.105
'[15:51:26.888]';-0.4;0.095
'[15:51:26.892]';-0.37;0.08
'[15:51:26.896]';-0.36;0.045
'[15:51:26.900]';-0.355;0.07
'[15:51:26.904]';-0.38;0.07
'[15:51:26.908]';-0.355;0.06
'[15:51:26.912]';-0.37;0.055
'[15:51:26.916]';-0.355;0.08
'[15:51:26.920]';-0.375;0.085
'[15:51:26.924]';-0.38;0.08
'[15:51:26.928]';-0.39;0.06
'[15:51:26.932]';-0.385;0.065
'[15:51:26.936]';-0.385;0.075
'[15:51:26.940]';-0.375;0.055
'[15:51:26.944]';-0.36;0.055
'[15:51:26.948]';-0.37;0.065
'[15:51:26.952]';-0.365;0.06
'[15:51:26.956]';-0.365;0.055
'[15:51:26.960]';-0.39;0.055
'[15:51:26.964]';-0.37;0.05
'[15:51:26.968]';-0.38;0.055
'[15:51:26.972]';-0.38;0.045
'[15:51:26.976]';-0.375;0.075
'[15:51:26.980]';-0.355;0.06
'[15:51:26.984]';-0.375;0.075
'[15:51:26.988]';-0.365;0.075
'[15:51:26.992]';-0.37;0.075
'[15:51:26.996]';-0.355;0.055
'[15:51:27.000]';-0.32;0.075
'[15:51:27.004]';-0.3;0.105
'[15:51:27.008]';-0.255;0.105
'[15:51:27.012]';-0.205;0.11
'[15:51:27.016]';-0.15;0.12
'[15:51:27.020]';-0.16;0.15
'[15:51:27.024]';-0.165;0.205
'[15:51:27.028]';-0.17;0.21
'[15:51:27.032]';-0.205;0.23
'[15:51:27.036]';-0.24;0.225
'[15:51:27.040]';-0.26;0.185
'[15:51:27.044]';-0.275;0.155
'[15:51:27.048]';-0.27;0.125
'[15:51:27.052]';-0.255;0.12
'[15:51:27.056]';-0.25;0.105
'[15:51:27.060]';-0.26;0.08
'[15:51:27.064]';-0.26;0.045
'[15:51:27.068]';-0.225;0.03
'[15:51:27.072]';-0.18;0.035
'[15:51:27.076]';-0.16;0.045
'[15:51:27.080]';-0.2;0.06
'[15:51:27.084]';-0.23;0.1
'[15:51:27.088]';-0.29;0.13
'[15:51:27.092]';-0.36;0.175
'[15:51:27.096]';-0.41;0.14
'[15:51:27.100]';-0.415;0.115
'[15:51:27.104]';-0.405;0.075
'[15:51:27.108]';-0.415;0.055
'[15:51:27.112]';-0.415;0.02
'[15:51:27.116]';-0.405;0.005
'[15:51:27.120]';-0.385;0.005
'[15:51:27.124]';-0.37;0
'[15:51:27.128]';-0.375;0.025
'[15:51:27.132]';-0.38;0.04
'[15:51:27.136]';-0.41;0.025
'[15:51:27.140]';-0.38;0.01
'[15:51:27.144]';-0.38;0.01
'[15:51:27.148]';-0.405;0.04
'[15:51:27.152]';-0.39;0.01
'[15:51:27.156]';-0.405;0
'[15:51:27.160]';-0.41;0.015
'[15:51:27.164]';-0.41;0
'[15:51:27.168]';-0.39;0
'[15:51:27.172]';-0.36;-0.01
'[15:51:27.176]';-0.38;0
'[15:51:27.180]';-0.365;0
'[15:51:27.184]';-0.355;0.01
'[15:51:27.188]';-0.315;0
'[15:51:27.192]';-0.22;-0.015
'[15:51:27.196]';-0.07;-0.01
'[15:51:27.200]';-0.035;0.015
'[15:51:27.204]';-0.115;0.085
'[15:51:27.208]';-0.285;0.155
'[15:51:27.212]';-0.6;0.18
'[15:51:27.216]';-1.045;-0.035
'[15:51:27.220]';-1.515;-0.535
'[15:51:27.224]';-1.885;-1.205
'[15:51:27.228]';-2.225;-2.015
'[15:51:27.232]';-2.355;-2.925
'[15:51:27.236]';-2.295;-3.745
'[15:51:27.240]';-2.25;-4.31
'[15:51:27.244]';-2.25;-4.665
'[15:51:27.248]';-2.32;-4.92
'[15:51:27.252]';-2.285;-5.015
'[15:51:27.256]';-2.205;-5.06
'[15:51:27.260]';-2.185;-5.01
'[15:51:27.264]';-2.19;-4.845
'[15:51:27.268]';-2.13;-4.7
'[15:51:27.272]';-2.09;-4.58
'[15:51:27.276]';-2.085;-4.5
'[15:51:27.280]';-2.015;-4.37
'[15:51:27.284]';-1.855;-4.235
'[15:51:27.288]';-1.62;-4
'[15:51:27.292]';-1.425;-3.645
'[15:51:27.296]';-1.295;-3.28
'[15:51:27.300]';-1.18;-2.87
'[15:51:27.304]';-1.045;-2.445
'[15:51:27.308]';-0.86;-1.945
'[15:51:27.312]';-0.64;-1.465
'[15:51:27.316]';-0.495;-1.105
'[15:51:27.320]';-0.315;-0.82
'[15:51:27.324]';-0.215;-0.625
'[15:51:27.328]';-0.16;-0.395
'[15:51:27.332]';-0.145;-0.22
'[15:51:27.336]';-0.105;-0.05
'[15:51:27.340]';-0.08;0.135
'[15:51:27.344]';-0.075;0.285
'[15:51:27.348]';-0.075;0.44
'[15:51:27.352]';-0.045;0.54
'[15:51:27.356]';-0.02;0.58
'[15:51:27.360]';-0.02;0.595
'[15:51:27.364]';-0.005;0.61
'[15:51:27.368]';0.035;0.645
'[15:51:27.372]';0.065;0.63
'[15:51:27.376]';0.04;0.645
'[15:51:27.380]';0.045;0.655
'[15:51:27.384]';0.045;0.665
'[15:51:27.388]';0.095;0.71
'[15:51:27.392]';0.105;0.72
'[15:51:27.396]';0.085;0.73
'[15:51:27.400]';0.105;0.72
'[15:51:27.404]';0.115;0.735
'[15:51:27.408]';0.135;0.76
'[15:51:27.412]';0.13;0.76
'[15:51:27.416]';0.13;0.77
'[15:51:27.420]';0.155;0.785
'[15:51:27.424]';0.165;0.775
'[15:51:27.428]';0.19;0.785
'[15:51:27.432]';0.19;0.795
'[15:51:27.436]';0.195;0.83
'[15:51:27.440]';0.185;0.86
'[15:51:27.444]';0.175;0.85
'[15:51:27.448]';0.195;0.885
'[15:51:27.452]';0.205;0.9
'[15:51:27.456]';0.21;0.905
'[15:51:27.460]';0.205;0.885
'[15:51:27.464]';0.24;0.915
'[15:51:27.468]';0.245;0.945
'[15:51:27.472]';0.265;0.965
'[15:51:27.476]';0.255;1
'[15:51:27.480]';0.255;1.015
'[15:51:27.484]';0.245;1.035
'[15:51:27.488]';0.245;1.105
'[15:51:27.492]';0.27;1.11
'[15:51:27.496]';0.285;1.13
'[15:51:27.500]';0.275;1.165
'[15:51:27.504]';0.285;1.2
'[15:51:27.508]';0.295;1.18
'[15:51:27.512]';0.29;1.19
'[15:51:27.516]';0.27;1.21
'[15:51:27.520]';0.25;1.215
'[15:51:27.524]';0.23;1.24
'[15:51:27.528]';0.205;1.24
'[15:51:27.532]';0.18;1.26
'[15:51:27.536]';0.155;1.21
'[15:51:27.540]';0.13;1.205
'[15:51:27.544]';0.09;1.19
'[15:51:27.548]';0.075;1.17
'[15:51:27.552]';0.025;1.1
'[15:51:27.556]';0.005;1.025
'[15:51:27.560]';-0.025;0.985
'[15:51:27.564]';-0.075;0.95
'[15:51:27.568]';-0.125;0.915
'[15:51:27.572]';-0.185;0.825
'[15:51:27.576]';-0.2;0.795
'[15:51:27.580]';-0.235;0.72
'[15:51:27.584]';-0.25;0.64
'[15:51:27.588]';-0.265;0.575
'[15:51:27.592]';-0.28;0.52
'[15:51:27.596]';-0.31;0.455
'[15:51:27.600]';-0.32;0.415
'[15:51:27.604]';-0.33;0.355
'[15:51:27.608]';-0.33;0.33
'[15:51:27.612]';-0.36;0.295
'[15:51:27.616]';-0.38;0.25
'[15:51:27.620]';-0.375;0.23
'[15:51:27.624]';-0.385;0.185
'[15:51:27.628]';-0.39;0.185
'[15:51:27.632]';-0.38;0.16
'[15:51:27.636]';-0.405;0.145
'[15:51:27.640]';-0.4;0.145
'[15:51:27.644]';-0.365;0.14
'[15:51:27.648]';-0.39;0.135
'[15:51:27.652]';-0.39;0.115
'[15:51:27.656]';-0.375;0.125
'[15:51:27.660]';-0.38;0.115
'[15:51:27.664]';-0.405;0.14
'[15:51:27.668]';-0.38;0.16
'[15:51:27.672]';-0.395;0.13
'[15:51:27.676]';-0.39;0.12
'[15:51:27.680]';-0.375;0.09
'[15:51:27.684]';-0.355;0.095
'[15:51:27.688]';-0.355;0.13
'[15:51:27.692]';-0.35;0.13
'[15:51:27.696]';-0.35;0.115
'[15:51:27.700]';-0.34;0.13
'[15:51:27.704]';-0.335;0.15
'[15:51:27.708]';-0.34;0.175
'[15:51:27.712]';-0.33;0.175
'[15:51:27.716]';-0.35;0.145
'[15:51:27.720]';-0.33;0.14
'[15:51:27.724]';-0.33;0.14
'[15:51:27.728]';-0.32;0.13
'[15:51:27.732]';-0.355;0.125
'[15:51:27.736]';-0.375;0.125
'[15:51:27.740]';-0.345;0.11
'[15:51:27.744]';-0.325;0.11
'[15:51:27.748]';-0.34;0.145
'[15:51:27.752]';-0.37;0.165
'[15:51:27.756]';-0.365;0.135
'[15:51:27.760]';-0.37;0.105
'[15:51:27.764]';-0.37;0.12
'[15:51:27.768]';-0.365;0.085
'[15:51:27.772]';-0.345;0.06
'[15:51:27.776]';-0.355;0.075
'[15:51:27.780]';-0.345;0.09
'[15:51:27.784]';-0.35;0.11
'[15:51:27.788]';-0.37;0.1
'[15:51:27.792]';-0.35;0.1
'[15:51:27.796]';-0.355;0.11
'[15:51:27.800]';-0.36;0.095
'[15:51:27.804]';-0.375;0.085
'[15:51:27.808]';-0.375;0.05
'[15:51:27.812]';-0.36;0.05
'[15:51:27.816]';-0.35;0.07
'[15:51:27.820]';-0.34;0.06
'[15:51:27.824]';-0.37;0.055
'[15:51:27.828]';-0.345;0.06
'[15:51:27.832]';-0.34;0.07
'[15:51:27.836]';-0.355;0.07
'[15:51:27.840]';-0.365;0.07
'[15:51:27.844]';-0.365;0.06
'[15:51:27.848]';-0.365;0.075
'[15:51:27.852]';-0.37;0.035
'[15:51:27.856]';-0.37;0.03
'[15:51:27.860]';-0.345;0.015
'[15:51:27.864]';-0.35;0.015
'[15:51:27.868]';-0.36;0.01
'[15:51:27.872]';-0.355;0.02
'[15:51:27.876]';-0.35;0.02
'[15:51:27.880]';-0.32;0
'[15:51:27.884]';-0.375;0.005
'[15:51:27.888]';-0.375;0.02
'[15:51:27.892]';-0.385;0.01
'[15:51:27.896]';-0.36;-0.015
'[15:51:27.900]';-0.36;-0.02
'[15:51:27.904]';-0.345;-0.01
'[15:51:27.908]';-0.355;0.01
'[15:51:27.912]';-0.34;-0.01
'[15:51:27.916]';-0.34;-0.025
'[15:51:27.920]';-0.335;-0.025
'[15:51:27.924]';-0.34;0.02
'[15:51:27.928]';-0.32;0.01
'[15:51:27.932]';-0.285;0.01
'[15:51:27.936]';-0.24;0.015
'[15:51:27.940]';-0.2;0
'[15:51:27.944]';-0.175;0.035
'[15:51:27.948]';-0.14;0.07
'[15:51:27.952]';-0.12;0.125
'[15:51:27.956]';-0.105;0.15
'[15:51:27.960]';-0.135;0.165
'[15:51:27.964]';-0.155;0.145
'[15:51:27.968]';-0.21;0.15
'[15:51:27.972]';-0.225;0.12
'[15:51:27.976]';-0.22;0.095
'[15:51:27.980]';-0.235;0.075
'[15:51:27.984]';-0.24;0.03
'[15:51:27.988]';-0.23;0.01
'[15:51:27.992]';-0.18;0
'[15:51:27.996]';-0.15;-0.02
'[15:51:28.000]';-0.09;-0.02
'[15:51:28.004]';-0.085;-0.03
'[15:51:28.008]';-0.11;-0.01
'[15:51:28.012]';-0.14;0.03
'[15:51:28.016]';-0.19;0.095
'[15:51:28.020]';-0.275;0.145
'[15:51:28.024]';-0.32;0.145
'[15:51:28.028]';-0.35;0.11
'[15:51:28.032]';-0.385;0.05
'[15:51:28.036]';-0.385;0.01
'[15:51:28.040]';-0.35;-0.01
'[15:51:28.044]';-0.33;-0.01
'[15:51:28.048]';-0.335;0.005
'[15:51:28.052]';-0.36;0.02
'[15:51:28.056]';-0.36;0.025
'[15:51:28.060]';-0.355;0.03
'[15:51:28.064]';-0.36;0.02
'[15:51:28.068]';-0.36;0.03
'[15:51:28.072]';-0.36;0.04
'[15:51:28.076]';-0.38;0
'[15:51:28.080]';-0.375;0.005
'[15:51:28.084]';-0.36;0.03
'[15:51:28.088]';-0.36;0.06
'[15:51:28.092]';-0.37;0.04
'[15:51:28.096]';-0.355;0.035
'[15:51:28.100]';-0.34;0.045
'[15:51:28.104]';-0.33;0.035
'[15:51:28.108]';-0.35;0.03
'[15:51:28.112]';-0.36;0.02
'[15:51:28.116]';-0.36;-0.02
'[15:51:28.120]';-0.315;-0.015
'[15:51:28.124]';-0.245;-0.025
'[15:51:28.128]';-0.125;-0.01
'[15:51:28.132]';-0.01;0
'[15:51:28.136]';0.03;0.05
'[15:51:28.140]';-0.04;0.125
'[15:51:28.144]';-0.21;0.175
'[15:51:28.148]';-0.535;0.17
'[15:51:28.152]';-1.02;-0.08
'[15:51:28.156]';-1.45;-0.58
'[15:51:28.160]';-1.81;-1.21
'[15:51:28.164]';-2.08;-2.065
'[15:51:28.168]';-2.16;-3.015
'[15:51:28.172]';-2.115;-3.77
'[15:51:28.176]';-2.105;-4.295
'[15:51:28.180]';-2.155;-4.68
'[15:51:28.184]';-2.22;-4.905
'[15:51:28.188]';-2.16;-5.015
'[15:51:28.192]';-2.125;-5.04
'[15:51:28.196]';-2.14;-4.93
'[15:51:28.200]';-2.11;-4.77
'[15:51:28.204]';-2.045;-4.61
'[15:51:28.208]';-2;-4.515
'[15:51:28.212]';-1.985;-4.405
'[15:51:28.216]';-1.925;-4.325
'[15:51:28.220]';-1.7;-4.135
'[15:51:28.224]';-1.5;-3.87
'[15:51:28.228]';-1.325;-3.595
'[15:51:28.232]';-1.185;-3.235
'[15:51:28.236]';-1.085;-2.845
'[15:51:28.240]';-0.97;-2.425
'[15:51:28.244]';-0.81;-1.96
'[15:51:28.248]';-0.6;-1.5
'[15:51:28.252]';-0.44;-1.2
'[15:51:28.256]';-0.29;-0.91
'[15:51:28.260]';-0.16;-0.64
'[15:51:28.264]';-0.07;-0.435
'[15:51:28.268]';-0.025;-0.235
'[15:51:28.272]';0.005;-0.04
'[15:51:28.276]';0.015;0.145
'[15:51:28.280]';0.035;0.295
'[15:51:28.284]';0.03;0.415
'[15:51:28.288]';0.03;0.525
'[15:51:28.292]';0.05;0.585
'[15:51:28.296]';0.08;0.635
'[15:51:28.300]';0.115;0.645
'[15:51:28.304]';0.135;0.63
'[15:51:28.308]';0.135;0.675
'[15:51:28.312]';0.16;0.695
'[15:51:28.316]';0.175;0.69
'[15:51:28.320]';0.19;0.695
'[15:51:28.324]';0.18;0.705
'[15:51:28.328]';0.195;0.74
'[15:51:28.332]';0.195;0.745
'[15:51:28.336]';0.215;0.72
'[15:51:28.340]';0.22;0.765
'[15:51:28.344]';0.22;0.76
'[15:51:28.348]';0.22;0.75
'[15:51:28.352]';0.265;0.76
'[15:51:28.356]';0.26;0.78
'[15:51:28.360]';0.27;0.815
'[15:51:28.364]';0.29;0.835
'[15:51:28.368]';0.29;0.83
'[15:51:28.372]';0.27;0.85
'[15:51:28.376]';0.27;0.835
'[15:51:28.380]';0.275;0.885
'[15:51:28.384]';0.32;0.885
'[15:51:28.388]';0.31;0.91
'[15:51:28.392]';0.315;0.935
'[15:51:28.396]';0.315;0.96
'[15:51:28.400]';0.33;0.98
'[15:51:28.404]';0.34;0.985
'[15:51:28.408]';0.36;1.03
'[15:51:28.412]';0.37;1.04
'[15:51:28.416]';0.36;1.075
'[15:51:28.420]';0.355;1.085
'[15:51:28.424]';0.355;1.11
'[15:51:28.428]';0.355;1.16
'[15:51:28.432]';0.355;1.165
'[15:51:28.436]';0.385;1.175
'[15:51:28.440]';0.395;1.19
'[15:51:28.444]';0.395;1.19
'[15:51:28.448]';0.395;1.225
'[15:51:28.452]';0.395;1.24
'[15:51:28.456]';0.39;1.275
'[15:51:28.460]';0.355;1.29
'[15:51:28.464]';0.355;1.3
'[15:51:28.468]';0.355;1.285
'[15:51:28.472]';0.325;1.285
'[15:51:28.476]';0.295;1.275
'[15:51:28.480]';0.285;1.28
'[15:51:28.484]';0.25;1.22
'[15:51:28.488]';0.205;1.205
'[15:51:28.492]';0.18;1.155
'[15:51:28.496]';0.125;1.13
'[15:51:28.500]';0.09;1.085
'[15:51:28.504]';0.045;1.07
'[15:51:28.508]';0.005;1.015
'[15:51:28.512]';-0.025;0.95
'[15:51:28.516]';-0.06;0.905
'[15:51:28.520]';-0.08;0.82
'[15:51:28.524]';-0.12;0.755
'[15:51:28.528]';-0.125;0.695
'[15:51:28.532]';-0.15;0.635
'[15:51:28.536]';-0.17;0.54
'[15:51:28.540]';-0.16;0.505
'[15:51:28.544]';-0.18;0.445
'[15:51:28.548]';-0.21;0.395
'[15:51:28.552]';-0.215;0.395
'[15:51:28.556]';-0.225;0.35
'[15:51:28.560]';-0.225;0.28
'[15:51:28.564]';-0.24;0.27
'[15:51:28.568]';-0.25;0.22
'[15:51:28.572]';-0.27;0.195
'[15:51:28.576]';-0.26;0.15
'[15:51:28.580]';-0.265;0.14
'[15:51:28.584]';-0.255;0.145
'[15:51:28.588]';-0.235;0.15
'[15:51:28.592]';-0.24;0.15
'[15:51:28.596]';-0.245;0.135
'[15:51:28.600]';-0.265;0.145
'[15:51:28.604]';-0.25;0.13
'[15:51:28.608]';-0.26;0.14
'[15:51:28.612]';-0.27;0.11
'[15:51:28.616]';-0.285;0.135
'[15:51:28.620]';-0.26;0.125
'[15:51:28.624]';-0.24;0.15
'[15:51:28.628]';-0.22;0.155
'[15:51:28.632]';-0.215;0.16
'[15:51:28.636]';-0.215;0.16
'[15:51:28.640]';-0.215;0.165
'[15:51:28.644]';-0.225;0.17
'[15:51:28.648]';-0.215;0.175
'[15:51:28.652]';-0.22;0.17
'[15:51:28.656]';-0.21;0.185
'[15:51:28.660]';-0.195;0.165
'[15:51:28.664]';-0.22;0.16
'[15:51:28.668]';-0.21;0.15
'[15:51:28.672]';-0.17;0.155
'[15:51:28.676]';-0.185;0.175
'[15:51:28.680]';-0.195;0.215
'[15:51:28.684]';-0.22;0.21
'[15:51:28.688]';-0.21;0.18
'[15:51:28.692]';-0.2;0.18
'[15:51:28.696]';-0.23;0.17
'[15:51:28.700]';-0.225;0.175
'[15:51:28.704]';-0.205;0.14
'[15:51:28.708]';-0.225;0.14
'[15:51:28.712]';-0.21;0.145
'[15:51:28.716]';-0.215;0.155
'[15:51:28.720]';-0.23;0.14
'[15:51:28.724]';-0.205;0.15
'[15:51:28.728]';-0.23;0.175
'[15:51:28.732]';-0.24;0.17
'[15:51:28.736]';-0.26;0.145
'[15:51:28.740]';-0.24;0.12
'[15:51:28.744]';-0.235;0.115
'[15:51:28.748]';-0.235;0.125
'[15:51:28.752]';-0.25;0.1
'[15:51:28.756]';-0.225;0.115
'[15:51:28.760]';-0.215;0.13
'[15:51:28.764]';-0.205;0.12
'[15:51:28.768]';-0.2;0.13
'[15:51:28.772]';-0.225;0.16
'[15:51:28.776]';-0.215;0.12
'[15:51:28.780]';-0.24;0.13
'[15:51:28.784]';-0.28;0.14
'[15:51:28.788]';-0.265;0.12
'[15:51:28.792]';-0.26;0.1
'[15:51:28.796]';-0.265;0.095
'[15:51:28.800]';-0.285;0.07
'[15:51:28.804]';-0.27;0.06
'[15:51:28.808]';-0.27;0.065
'[15:51:28.812]';-0.27;0.1
'[15:51:28.816]';-0.26;0.095
'[15:51:28.820]';-0.275;0.115
'[15:51:28.824]';-0.26;0.09
'[15:51:28.828]';-0.26;0.085
'[15:51:28.832]';-0.275;0.08
'[15:51:28.836]';-0.29;0.085
'[15:51:28.840]';-0.295;0.07
'[15:51:28.844]';-0.27;0.055
'[15:51:28.848]';-0.29;0.035
'[15:51:28.852]';-0.265;0.06
'[15:51:28.856]';-0.27;0.075
'[15:51:28.860]';-0.27;0.06
'[15:51:28.864]';-0.27;0.075
'[15:51:28.868]';-0.275;0.055
'[15:51:28.872]';-0.27;0.05
'[15:51:28.876]';-0.285;0.025
'[15:51:28.880]';-0.3;0.035
'[15:51:28.884]';-0.29;0.01
'[15:51:28.888]';-0.305;0.035
'[15:51:28.892]';-0.275;0.035
'[15:51:28.896]';-0.23;0.025
'[15:51:28.900]';-0.21;0.04
'[15:51:28.904]';-0.19;0.04
'[15:51:28.908]';-0.14;0.065
'[15:51:28.912]';-0.105;0.06
'[15:51:28.916]';-0.105;0.075
'[15:51:28.920]';-0.09;0.135
'[15:51:28.924]';-0.065;0.19
'[15:51:28.928]';-0.09;0.22
'[15:51:28.932]';-0.115;0.19
'[15:51:28.936]';-0.135;0.21
'[15:51:28.940]';-0.155;0.19
'[15:51:28.944]';-0.15;0.18
'[15:51:28.948]';-0.165;0.16
'[15:51:28.952]';-0.155;0.13
'[15:51:28.956]';-0.17;0.105
'[15:51:28.960]';-0.16;0.09
'[15:51:28.964]';-0.14;0.06
'[15:51:28.968]';-0.11;0.055
'[15:51:28.972]';-0.075;0.04
'[15:51:28.976]';-0.04;0.045
'[15:51:28.980]';-0.065;0.06
'[15:51:28.984]';-0.07;0.075
'[15:51:28.988]';-0.12;0.12
'[15:51:28.992]';-0.175;0.185
'[15:51:28.996]';-0.26;0.165
'[15:51:29.000]';-0.28;0.16
'[15:51:29.004]';-0.3;0.15
'[15:51:29.008]';-0.31;0.11
'[15:51:29.012]';-0.325;0.085
'[15:51:29.016]';-0.315;0.08
'[15:51:29.020]';-0.32;0.065
'[15:51:29.024]';-0.305;0.03
'[15:51:29.028]';-0.315;0.05
'[15:51:29.032]';-0.3;0.04
'[15:51:29.036]';-0.295;0.045
'[15:51:29.040]';-0.295;0.06
'[15:51:29.044]';-0.28;0.08
'[15:51:29.048]';-0.28;0.065
'[15:51:29.052]';-0.3;0.065
'[15:51:29.056]';-0.31;0.05
